category,app_name,instruction_template,final_query,槽位信息,is_train,模型输出,模型输出_csv,,,,,,,,
收藏,抖音极速版,在抖音极速版中查看收藏的商品,YoYo，帮我看看我收藏的宝贝都在哪个店铺里吧（抖音极速版）。,无,0,<Plan>#收藏#在$抖音极速版$中打开收藏夹</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中打开收藏夹,收藏,抖音极速版",,,,,,,,
收藏,快手,在快手中查看我的商品收藏,YoYo，快帮我看看我在快手收藏的商品有哪些。,无,0,<Plan>#收藏#在$快手$中查看收藏的商品</Plan><Finish>,"taskId,task,category,app_name
 1,在快手中查看收藏的商品,收藏,快手",,,,,,,,
收藏,快手,在快手中查看我的商品收藏,在快手视频里怎么找不到我之前收藏的那件东西？,无,1,<Plan>#收藏#在$快手$中查看收藏</Plan><Finish>,"taskId,task,category,app_name
 1,在快手中查看收藏,收藏,快手",,,,,,,,
收藏,快手,在快手中查看我的商品收藏,快手app里的商品收藏夹怎么打开啊？,无,0,<Plan>#收藏#在$快手$中打开商品收藏夹</Plan><Finish>,"taskId,task,category,app_name
 1,在快手中打开商品收藏夹,收藏,快手",,,,,,,,
收藏,快手,在快手中查看我的商品收藏,YoYo，我想在快手里查看我之前收藏的好物，能教我怎么操作吗？,无,0,<Plan>#收藏#在$快手$中查看之前收藏的好物</Plan><Finish>,"taskId,task,category,app_name
 1,在快手中查看之前收藏的好物,收藏,快手",,,,,,,,
收藏,快手,在快手中查看我的商品收藏,哎，快手短视频里面我的收藏商品怎么不见了？,无,1,<Plan>#收藏#在$快手$中查看收藏商品</Plan><Finish>,"taskId,task,category,app_name
 1,在快手中查看收藏商品,收藏,快手",,,,,,,,
收藏,快手极速版,在快手极速版中查看我收藏的商品,YoYo，快帮我打开快手极速版里的收藏夹，看看我收藏了哪些商品。,无,0,<Plan>#收藏#在$快手极速版$中打开收藏夹</Plan><Finish>,"taskId,task,category,app_name
 1,在快手极速版中打开收藏夹,收藏,快手极速版",,,,,,,,
收藏,快手极速版,在快手极速版中查看我收藏的商品,在极速版快手里面，怎么找不到我之前收藏的那个东西了？,无,1,<Plan>#收藏#在$快手极速版$中查看收藏</Plan><Finish>,"taskId,task,category,app_name
 1,在快手极速版中查看收藏,收藏,快手极速版",,,,,,,,
收藏,快手极速版,在快手极速版中查看我收藏的商品,能不能教我在快手极速版里找到我收藏的商品列表？,无,1,<Plan>#收藏#在$快手极速版$中打开收藏夹</Plan><Finish>,"taskId,task,category,app_name
 1,在快手极速版中打开收藏夹,收藏,快手极速版",,,,,,,,
收藏,快手极速版,在快手极速版中查看我收藏的商品,哎，YoYo，我之前在快手极速里面收藏的东西还能找回来吗？,无,0,<Plan>#收藏#在$快手极速版$中打开收藏夹</Plan><Finish>,"taskId,task,category,app_name
 1,在快手极速版中打开收藏夹,收藏,快手极速版",,,,,,,,
收藏,快手极速版,在快手极速版中查看我收藏的商品,快手极速版中我的收藏商品在哪里查看？告诉我具体的操作步骤呗。,无,0,<Plan>#收藏#在$快手极速版$中查看我的收藏商品</Plan><Finish>,"taskId,task,category,app_name
 1,在快手极速版中查看我的收藏商品,收藏,快手极速版",,,,,,,,
收藏,拼多多,在拼多多中搜索商品收藏中的<搜索内容>,YoYo，在PDD里帮我找一下关注的露营帐篷。,<搜索内容：露营帐篷>,0,<Plan>#收藏#在$拼多多$中查找关注的露营帐篷</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查找关注的露营帐篷,收藏,拼多多",,,,,,,,
收藏,拼多多,在拼多多中搜索商品收藏中的<搜索内容>,我想在拼夕夕里面找找有没有收藏的收纳鞋架。,<搜索内容：收纳鞋架>,1,<Plan>#收藏#在$拼多多$中搜索收藏中的收纳鞋架</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中搜索收藏中的收纳鞋架,收藏,拼多多",,,,,,,,
收藏,拼多多,在拼多多中搜索商品收藏中的<搜索内容>,YoYo，快帮我查查拼多多收藏夹里的护腰。,<搜索内容：护腰>,1,<Plan>#收藏#在$拼多多$中搜索收藏夹中的护腰</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中搜索收藏夹中的护腰,收藏,拼多多",,,,,,,,
收藏,拼多多,在拼多多中搜索商品收藏中的<搜索内容>,我在拼多多收藏的商品里有几个是折叠椅，你能帮我找出来吗？,<搜索内容：折叠椅>,0,<Plan>#收藏#在$拼多多$中查看收藏的折叠椅</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看收藏的折叠椅,收藏,拼多多",,,,,,,,
收藏,拼多多,在拼多多中搜索商品收藏中的<搜索内容>,YoYo，我在拼多多里收藏的保温杯怎么找不到了？,<搜索内容：保温杯>,0,<Plan>#收藏#在$拼多多$中查看收藏的保温杯</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看收藏的保温杯,收藏,拼多多",,,,,,,,
收藏,拼多多,在拼多多中查看商品收藏,YoYo，快帮我打开拼夕夕里的收藏夹看看还有哪些没买的东西！,无,0,<Plan>#收藏#在$拼多多$中打开收藏夹</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中打开收藏夹,收藏,拼多多",,,,,,,,
收藏,拼多多,在拼多多中查看商品收藏,我想在PDD里查看之前收藏的商品，怎么操作啊？,无,0,<Plan>#收藏#在$拼多多$中查看之前收藏的商品</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看之前收藏的商品,收藏,拼多多",,,,,,,,
收藏,拼多多,在拼多多中查看商品收藏,请帮我查一下拼多多里面收藏的商品有哪些优惠活动。,无,1,<Plan>#收藏#在$拼多多$中查看收藏的商品优惠活动</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看收藏的商品优惠活动,收藏,拼多多",,,,,,,,
收藏,拼多多,在拼多多中查看商品收藏,拼夕夕收藏夹里的商品怎么找不到了，是不是系统出问题了？,无,0,<Plan>#收藏#在$拼多多$中查看收藏夹</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看收藏夹,收藏,拼多多",,,,,,,,
收藏,拼多多,在拼多多中查看商品收藏,YoYo，我在拼多多收藏了好几个东西，现在想买了，能帮我列出来吗？,无,1,<Plan>#收藏#在$拼多多$中查看收藏</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看收藏,收藏,拼多多",,,,,,,,
收藏,拼多多,在拼多多中查看店铺关注,YoYo，快帮我看看拼夕夕里我的关注店铺都有哪些。,无,0,<Plan>#收藏#在$拼多多$中查看我的关注店铺</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看我的关注店铺,收藏,拼多多",,,,,,,,
收藏,拼多多,在拼多多中查看店铺关注,我想在PDD里面查看我关注过的店铺列表，能帮我吗？,无,1,<Plan>#收藏#在$拼多多$中查看我关注过的店铺列表</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看我关注过的店铺列表,收藏,拼多多",,,,,,,,
收藏,拼多多,在拼多多中查看店铺关注,拼多多里关注的店铺怎么查看啊？教教我呗！,无,1,<Plan>#收藏#在$拼多多$中查看关注的店铺</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看关注的店铺,收藏,拼多多",,,,,,,,
收藏,拼多多,在拼多多中查看店铺关注,请帮我打开pdd的关注店铺页面。,无,0,<Plan>#收藏#在$拼多多$中打开店铺收藏夹</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中打开店铺收藏夹,收藏,拼多多",,,,,,,,
收藏,拼多多,在拼多多中查看店铺关注,拼夕夕关注店铺在哪里看？我找不到入口了。,无,0,<Plan>#收藏#在$拼多多$中查看店铺收藏夹</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看店铺收藏夹,收藏,拼多多",,,,,,,,
收藏,淘宝,在淘宝中搜索收藏中的<搜索内容>,我在淘宝网收藏夹里有个属于“家居好物”的东西，能帮我找一下吗？,<搜索内容：家居好物>,0,<Plan>#收藏#在$淘宝$中打开收藏夹并查找家居好物</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中打开收藏夹并查找家居好物,收藏,淘宝",,,,,,,,
收藏,淘宝,在淘宝中搜索收藏中的<搜索内容>,YoYo，快帮我查查淘宝商城里有没有收藏过“复古风连衣裙”。,<搜索内容：复古风连衣裙>,1,<Plan>#收藏#在$淘宝$中搜索收藏中的复古风连衣裙</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中搜索收藏中的复古风连衣裙,收藏,淘宝",,,,,,,,
收藏,淘宝,在淘宝中搜索收藏中的<搜索内容>,淘宝收藏里的“数码配件”分类好像有个“极速充电屋”的东西，你知道吗？,<搜索内容：极速充电屋>,0,<Plan>#收藏#在$淘宝$中查看收藏数码配件分类下的极速充电屋</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中查看收藏数码配件分类下的极速充电屋,收藏,淘宝",,,,,,,,
收藏,淘宝,在淘宝中搜索收藏中的<搜索内容>,YoYo助手，我之前在淘宝收藏了一个“创意文具”，现在找不到了，帮我找回来吧！,<搜索内容：创意文具>,0,<Plan>#收藏#在$淘宝$中打开收藏夹查找创意文具</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中打开收藏夹查找创意文具,收藏,淘宝",,,,,,,,
收藏,淘宝,在淘宝中搜索收藏中的<搜索内容>,淘宝网收藏夹里的“户外装备优选”这个关键词对应的宝贝你能不能找到？,<搜索内容：户外装备优选>,1,<Plan>#收藏#在$淘宝$中搜索收藏夹中的户外装备优选</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中搜索收藏夹中的户外装备优选,收藏,淘宝",,,,,,,,
收藏,淘宝,在淘宝中搜索关注店铺中的<搜索内容>,淘宝关注店铺里有卖复古连衣裙的店铺吗？,<搜索内容：复古连衣裙>,1,<Plan>#收藏#在$淘宝$中搜索关注店铺中卖复古连衣裙的店铺</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中搜索关注店铺中卖复古连衣裙的店铺,收藏,淘宝",,,,,,,,
收藏,淘宝,在淘宝中搜索关注店铺中的<搜索内容>,YoYo，帮我查一下淘宝收藏的店铺中有没有“良品铺子”。,<搜索内容：良品铺子>,0,<Plan>#收藏#在$淘宝$中查看收藏店铺里的良品铺子</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中查看收藏店铺里的良品铺子,收藏,淘宝",,,,,,,,
收藏,淘宝,在淘宝中搜索关注店铺中的<搜索内容>,快帮我看看我在淘宝关注的店铺里能不能找到运动鞋！,<搜索内容：运动鞋>,0,<Plan>#收藏#在$淘宝$中查看店铺收藏夹里的运动鞋</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中查看店铺收藏夹里的运动鞋,收藏,淘宝",,,,,,,,
收藏,淘宝,在淘宝中搜索关注店铺中的<搜索内容>,在淘宝网关注列表里搜索“三只松鼠”这家店。,<搜索内容：三只松鼠>,1,<Plan>#收藏#在$淘宝$中搜索关注列表里“三只松鼠”这家店</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中搜索关注列表里“三只松鼠”这家店,收藏,淘宝",,,,,,,,
收藏,淘宝,在淘宝中搜索关注店铺中的<搜索内容>,我想在淘宝商城关注的店铺里找找有没有卖手机壳的。,<搜索内容：手机壳>,0,<Plan>#收藏#在$淘宝$中打开关注的店铺并查找手机壳</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中打开关注的店铺并查找手机壳,收藏,淘宝",,,,,,,,
收藏,淘宝,在淘宝中查看我关注的店铺,淘宝里怎么查看我关注的店铺啊？,无,1,<Plan>#收藏#在$淘宝$中查看关注的店铺</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中查看关注的店铺,收藏,淘宝",,,,,,,,
收藏,淘宝,在淘宝中查看我关注的店铺,帮我打开淘宝网，看看我关注的都有哪些店铺。,无,1,<Plan>#收藏#在$淘宝$中查看关注的店铺</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中查看关注的店铺,收藏,淘宝",,,,,,,,
收藏,淘宝,在淘宝中查看我关注的店铺,我想在淘宝商城里找找我之前关注的店铺，怎么操作呢？,无,0,<Plan>#收藏#在$淘宝$中查看之前关注的店铺</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中查看之前关注的店铺,收藏,淘宝",,,,,,,,
收藏,淘宝,在淘宝中查看我关注的店铺,去淘宝APP里把我关注的店铺列表调出来。,无,0,<Plan>#收藏#在$淘宝$中打开店铺收藏夹</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中打开店铺收藏夹,收藏,淘宝",,,,,,,,
收藏,淘宝,在淘宝中查看我关注的店铺,淘宝账号里关注的店铺在哪里看？能帮我查一下吗？,无,0,<Plan>#收藏#在$淘宝$中查看关注的店铺</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中查看关注的店铺,收藏,淘宝",,,,,,,,
收藏,淘宝,在淘宝中查看特别关注的店铺,我想看看淘宝里收藏的最喜爱店铺。,无,0,<Plan>#收藏#在$淘宝$中打开最喜爱店铺收藏夹</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中打开最喜爱店铺收藏夹,收藏,淘宝",,,,,,,,
收藏,淘宝,在淘宝中查看特别关注的店铺,YoYo，帮我打开淘宝网特别关注的店铺页面。,无,1,<Plan>#收藏#在$淘宝$中查看特别关注的店铺页面</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中查看特别关注的店铺页面,收藏,淘宝",,,,,,,,
收藏,淘宝,在淘宝中查看特别关注的店铺,淘宝商城里那些我特别关注的店铺最近有优惠活动吗？,无,1,<Plan>#收藏#在$淘宝$中查看特别关注的店铺优惠活动</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中查看特别关注的店铺优惠活动,收藏,淘宝",,,,,,,,
收藏,淘宝,在淘宝中查看特别关注的店铺,快点带我去淘宝网查看特别关注的店铺！,无,0,<Plan>#收藏#在$淘宝$中查看特别关注的店铺</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中查看特别关注的店铺,收藏,淘宝",,,,,,,,
收藏,淘宝,在淘宝中查看特别关注的店铺,YoYo，我在淘宝上特别关注的店铺怎么找？,无,0,<Plan>#收藏#在$淘宝$中查看特别关注的店铺</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中查看特别关注的店铺,收藏,淘宝",,,,,,,,
收藏,淘宝,在淘宝中查看关注店铺的直播,我想看看淘宝关注店铺的直播，YOYO你帮我找一下吧。,无,1,<Plan>#收藏#在$淘宝$中查看关注店铺的直播</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中查看关注店铺的直播,收藏,淘宝",,,,,,,,
收藏,淘宝,在淘宝中查看关注店铺的直播,淘宝网里能看我关注的店铺做直播吗？怎么操作啊？,无,0,<Plan>#收藏#在$淘宝$中查看关注的店铺直播</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中查看关注的店铺直播,收藏,淘宝",,,,,,,,
收藏,淘宝,在淘宝中查看关注店铺的直播,快点带我去淘宝商城看看关注店铺的直播！,无,0,<Plan>#收藏#在$淘宝$中查看关注店铺的直播</Plan><Finish>,"taskId,task,category,app_name
 1,在淘宝中查看关注店铺的直播,收藏,淘宝",,,,,,,,
