user_input,ground_truth_output,model_output,overall_correct,bleu_1,bleu_2,bleu_3,bleu_4,rouge_1,rouge_2,rouge_l,gt_categories,model_categories,category_correct,gt_app_names,model_app_names,app_name_correct,delay_seconds
帮我看看淘宝商城里我半年之前收藏的那些商品。,<Plan>#收藏#在$淘宝$中查看半年之前收藏的商品</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看半年前的收藏</Plan><Finish>,0,1.0000,0.8947,0.8378,0.8056,0.9434,0.8406,0.9383,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,2.6110
YoYo，快帮我打开淘宝网，查看我收藏夹里一年前收藏的商品。,<Plan>#收藏#在$淘宝$中打开收藏夹查看一年前收藏的商品</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看一年前收藏的商品</Plan><Finish>,0,1.0000,0.9750,0.9487,0.9211,0.9474,0.9189,0.9425,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,2.6056
在淘宝商城里怎么找不到我去年收藏的那些商品了？,<Plan>#收藏#在$淘宝$中查看去年收藏的商品</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看去年收藏的商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,2.4749
YoYo，快帮我看看淘宝里我的收藏，按最近收藏的排序显示！,<Plan>#收藏#在$淘宝$中查看按最近收藏排序的收藏夹</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看收藏并按最近收藏排序</Plan><Finish>,0,0.9767,0.9048,0.8293,0.7750,0.9455,0.8767,0.9195,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,2.7335
在淘宝网中怎么把收藏夹里的商品设置成按最近收藏排序啊？,<Plan>#收藏#在$淘宝$中查看收藏夹里的商品并按最近收藏排序</Plan><Finish>,<Plan>#收藏#在$淘宝$中设置收藏夹按最近收藏排序</Plan><Finish>,0,0.9535,0.9048,0.8537,0.8000,0.8475,0.8312,0.9011,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,2.6679
YoYo，快帮我看看淘宝收藏夹里的商品按最早收藏怎么排序。,<Plan>#收藏#在$淘宝$中查看按最早收藏排序的收藏夹</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看收藏夹并按最早收藏排序</Plan><Finish>,0,0.9773,0.9070,0.8333,0.7561,0.9643,0.8919,0.9091,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,2.7674
在淘宝网我的收藏里，怎么把收藏时间调成从早到晚排序？,<Plan>#收藏#在$淘宝$中查看我的收藏并按照收藏时间从早到晚排序</Plan><Finish>,<Plan>#收藏#在$淘宝$中调整收藏时间排序为从早到晚</Plan><Finish>,0,0.9318,0.8372,0.7381,0.6585,0.8438,0.7654,0.8298,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,3.0867
在京东商城里搜索一下我收藏夹里的北鼎养生壶。,<Plan>#收藏#在$京东$中搜索我收藏夹里的北鼎养生壶</Plan><Finish>,<Plan>#搜索#在$京东$中搜索收藏夹里的北鼎养生壶</Plan><Finish>,0,0.9535,0.9048,0.8537,0.8000,0.9831,0.9067,0.9425,['收藏'],['搜索'],0,['京东'],['京东'],1,3.0202
YOYO，帮我找找京东中收藏的戴森吹风机。,<Plan>#收藏#在$京东$中查找收藏的戴森吹风机</Plan><Finish>,<Plan>#收藏#在$京东$中查找戴森吹风机</Plan><Finish>,0,1.0000,0.9730,0.9444,0.9143,0.9811,0.9412,0.9620,['收藏'],['收藏'],1,['京东'],['京东'],1,2.4180
我在京东商城里怎么找不到我关注店铺里的雨伞了？,<Plan>#收藏#在$京东$中查看关注的店铺里的雨伞</Plan><Finish>,<Plan>#搜索#在$京东$中查找关注店铺的雨伞</Plan><Finish>,0,0.9250,0.8205,0.7105,0.6486,0.8772,0.7778,0.9024,['收藏'],['搜索'],0,['京东'],['京东'],1,2.4821
帮我查一下JD中搜索内容为“小米官方旗舰店”的店铺关注列表。,<Plan>#收藏#在$京东$中查看店铺关注列表的小米官方旗舰店</Plan><Finish>,<Plan>#搜索#在$京东$中查看“小米官方旗舰店”的店铺关注列表</Plan><Finish>,0,0.9184,0.8125,0.7234,0.6304,0.9143,0.8140,0.7917,['收藏'],['搜索'],0,['京东'],['京东'],1,2.9637
YoYo，快帮我打开京东商城，我要查看之前收藏的商品。,<Plan>#收藏#在$京东$中查看之前收藏的商品</Plan><Finish>,<Plan>#收藏#在$京东$中查看收藏的商品</Plan><Finish>,0,1.0000,0.9730,0.9444,0.9143,0.9600,0.9394,0.9744,['收藏'],['收藏'],1,['京东'],['京东'],1,2.0636
在JD里怎么查看我收藏过的商品？,<Plan>#收藏#在$京东$中打开收藏夹</Plan><Finish>,<Plan>#收藏#在$京东$中查看收藏的商品</Plan><Finish>,0,0.8684,0.8108,0.7500,0.7143,0.8261,0.8065,0.8919,['收藏'],['收藏'],1,['京东'],['京东'],1,1.9969
YoYo，快帮我看看京东收藏夹里有没有降价的商品！,<Plan>#收藏#在$京东$中查看商品收藏里的降价商品</Plan><Finish>,<Plan>#收藏#在$京东$中查看收藏夹里有没有降价的商品</Plan><Finish>,0,0.9111,0.7955,0.7209,0.6905,0.9474,0.8000,0.9091,['收藏'],['收藏'],1,['京东'],['京东'],1,2.6091
在京东商城里怎么查看我收藏的商品有没有降价？,<Plan>#收藏#在$京东$中查看收藏的商品有没有降价</Plan><Finish>,<Plan>#收藏#在$京东$中查看收藏商品的价格变化</Plan><Finish>,0,0.9286,0.8293,0.7750,0.7436,0.8929,0.7945,0.8941,['收藏'],['收藏'],1,['京东'],['京东'],1,2.3968
YoYo，快帮我看看京东收藏里的商品有没有正在打折的。,<Plan>#收藏#在$京东$中查看收藏里的正在打折商品</Plan><Finish>,<Plan>#收藏#在$京东$中查看收藏商品是否有打折</Plan><Finish>,0,0.9286,0.8537,0.7750,0.7436,0.8929,0.8219,0.8706,['收藏'],['收藏'],1,['京东'],['京东'],1,2.3968
在京东商城里查看我收藏的商品哪些正在做促销活动。,<Plan>#收藏#在$京东$中查看我收藏的商品哪些正在做促销活动</Plan><Finish>,<Plan>#收藏#在$京东$中查看收藏的商品促销活动</Plan><Finish>,0,1.0000,0.9512,0.9000,0.8462,0.9180,0.8718,0.9333,['收藏'],['收藏'],1,['京东'],['京东'],1,2.5406
YoYo，快帮我看看京东收藏里的商品有没有有货的！,<Plan>#收藏#在$京东$中查看收藏里的商品有货情况</Plan><Finish>,<Plan>#收藏#在$京东$中查看收藏商品是否有货</Plan><Finish>,0,0.9512,0.8750,0.7949,0.7632,0.8929,0.8333,0.9286,['收藏'],['收藏'],1,['京东'],['京东'],1,2.5428
在京东商城里怎么查看我收藏的商品是否已有货？,<Plan>#收藏#在$京东$中查看收藏的商品是否有货</Plan><Finish>,<Plan>#收藏#在$京东$中查看收藏商品是否有货</Plan><Finish>,0,1.0000,0.9750,0.9487,0.9211,0.9818,0.9577,0.9880,['收藏'],['收藏'],1,['京东'],['京东'],1,2.4777
我在京东商城里收藏的商品里有哪些已经下架的？,<Plan>#收藏#在$京东$中打开收藏夹，并筛选已下架商品</Plan><Finish>,<Plan>#收藏#在$京东$中查看已下架的商品</Plan><Finish>,0,0.9231,0.8684,0.8108,0.7500,0.8276,0.7945,0.8571,['收藏'],['收藏'],1,['京东'],['京东'],1,2.5075
YOYO，帮我查一下京东中我收藏的商品里有没有下架的。,<Plan>#收藏#在$京东$中查看我收藏的商品是否有下架</Plan><Finish>,<Plan>#收藏#在$京东$中查看收藏商品是否有下架的</Plan><Finish>,0,1.0000,0.9048,0.8293,0.7750,0.9831,0.8800,0.9655,['收藏'],['收藏'],1,['京东'],['京东'],1,2.9163
YoYo，快帮我看看京东里关注的店铺！,<Plan>#收藏#在$京东$中查看关注的店铺</Plan><Finish>,<Plan>#收藏#在$京东$中查看关注的店铺</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['京东'],['京东'],1,2.3019
在京东商城里怎么查看自己已经关注的店铺？,<Plan>#收藏#在$京东$中查看已关注店铺</Plan><Finish>,<Plan>#收藏#在$京东$中查看已关注的店铺</Plan><Finish>,0,0.9744,0.9474,0.9189,0.8889,0.9811,0.9552,0.9870,['收藏'],['收藏'],1,['京东'],['京东'],1,2.6460
天猫收藏夹里的北面冲锋衣在哪能找到？,<Plan>#收藏#在$天猫$中打开收藏夹并查找北面冲锋衣</Plan><Finish>,<Plan>#收藏#在$天猫$中查看北面冲锋衣</Plan><Finish>,0,0.9737,0.9189,0.8889,0.8571,0.8929,0.8451,0.9024,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.6464
帮我查找天猫收藏夹中乐高的商品。,<Plan>#收藏#在$天猫$中打开收藏夹并查看乐高商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查找乐高的商品</Plan><Finish>,0,0.9474,0.8649,0.8056,0.7714,0.8727,0.8000,0.8889,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.2377
天猫收藏夹里有哪些商品？,<Plan>#收藏#在$天猫$中打开收藏夹</Plan><Finish>,<Plan>#收藏#在$天猫$中查看收藏夹商品</Plan><Finish>,0,0.8947,0.8378,0.7778,0.7143,0.8696,0.8387,0.9189,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.2375
帮我查看天猫商城的收藏夹。,<Plan>#收藏#在$天猫$中打开收藏夹</Plan><Finish>,<Plan>#收藏#在$天猫$中查看收藏夹</Plan><Finish>,0,0.9444,0.9143,0.8824,0.8485,0.9091,0.9000,0.9444,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.1726
天猫收藏夹里的降价商品在哪里看？,<Plan>#收藏#在$天猫$中打开收藏夹并查看降价商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看降价商品</Plan><Finish>,0,1.0000,0.9722,0.9429,0.9118,0.9259,0.8986,0.9250,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.1064
帮我查一下天猫收藏夹里有没有降价的商品。,<Plan>#收藏#在$天猫$中查看收藏夹的降价商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看收藏夹里有没有降价的商品</Plan><Finish>,0,0.9111,0.8409,0.7907,0.7619,0.9474,0.8649,0.9302,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.8087
天猫里的收藏夹怎么查看已买过的商品？,<Plan>#收藏#在$天猫$中查看收藏夹里已买过的商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看已买过的商品</Plan><Finish>,0,1.0000,0.9737,0.9459,0.9167,0.9643,0.9296,0.9512,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.4589
帮我查一下天猫商城收藏夹里的已买商品列表。,<Plan>#收藏#在$天猫$中打开收藏夹，并筛选已买商品列表</Plan><Finish>,<Plan>#收藏#在$天猫$中查看已买商品列表</Plan><Finish>,0,0.9487,0.9211,0.8919,0.8611,0.8475,0.8378,0.8706,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.3939
天猫里的收藏夹低库存商品在哪看？,<Plan>#收藏#在$天猫$中打开收藏夹并筛选低库存商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看收藏夹低库存商品</Plan><Finish>,0,0.9512,0.9000,0.8462,0.7895,0.8772,0.8493,0.9176,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.4565
帮我查一下天猫收藏夹里有没有低库存的商品。,<Plan>#收藏#在$天猫$中查看收藏夹中低库存商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看收藏夹里的低库存商品</Plan><Finish>,0,0.9535,0.9286,0.9024,0.8750,0.9643,0.9315,0.9647,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.6006
天猫收藏夹里的失效商品在哪里看？,<Plan>#收藏#在$天猫$中打开收藏夹，并筛选失效商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看收藏夹里的失效商品</Plan><Finish>,0,0.9048,0.8537,0.8000,0.7436,0.8276,0.8108,0.8837,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.5307
帮我查一下天猫商城中收藏夹里有没有已经失效的商品。,<Plan>#收藏#在$天猫$中查看收藏夹是否有已失效商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看收藏夹中是否有已失效的商品</Plan><Finish>,0,0.9565,0.9111,0.8636,0.8140,0.9836,0.9231,0.9778,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.7386
YoYo，快帮我打开天猫商城，查看我收藏夹里最近7天内收藏的商品。,<Plan>#收藏#在$天猫$中打开收藏夹里最近7天内收藏的商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看最近7天内收藏的商品</Plan><Finish>,0,0.9535,0.9286,0.9024,0.8750,0.8966,0.8831,0.9111,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.7067
我在天猫收藏夹里近七天内加购了几件商品，能帮我找出来吗？,<Plan>#收藏#在$天猫$中打开收藏夹近七天内加购的商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看近七天内加购的商品</Plan><Finish>,0,0.9524,0.9268,0.9000,0.8718,0.9153,0.8947,0.9195,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.7070
天猫收藏夹里最近30天收藏的商品在哪看？,<Plan>#收藏#在$天猫$中打开收藏夹，并筛选最近30天收藏的商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看最近30天收藏的商品</Plan><Finish>,0,0.9535,0.9286,0.9024,0.8750,0.8525,0.8500,0.8817,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.6419
帮我查一下天猫收藏夹里近一个月收藏的商品。,<Plan>#收藏#在$天猫$中查看近一个月收藏的商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看近一个月收藏的商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.4316
YoYo，快帮我打开天猫商城，查看我收藏夹里最近90天内收藏的商品。,<Plan>#收藏#在$天猫$中打开收藏夹里最近90天内收藏的商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看最近90天内收藏的商品</Plan><Finish>,0,0.9545,0.9302,0.9048,0.8780,0.9000,0.8861,0.9130,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.8315
在天猫中怎么查看我收藏夹里过去90天收藏的商品？,<Plan>#收藏#在$天猫$中查看过去90天收藏的商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看过去90天收藏的商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.7669
帮我打开天猫商城，查看收藏夹里半年前收藏的商品。,<Plan>#收藏#在$天猫$中查看收藏夹里半年前收藏的商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看收藏夹里半年前收藏的商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.8312
天猫里的收藏夹中有没有我半年前收藏的商品？,<Plan>#收藏#在$天猫$中打开收藏夹并查找半年前收藏的商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看半年前的收藏商品</Plan><Finish>,0,0.9756,0.8500,0.7692,0.7105,0.8966,0.7733,0.8864,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.2990
天猫里的收藏夹里有一年前收藏的那些商品吗？,<Plan>#收藏#在$天猫$中打开收藏夹一年前收藏的那些商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看一年前的收藏商品</Plan><Finish>,0,0.9512,0.8500,0.7692,0.7105,0.8772,0.7838,0.8736,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.2989
帮我查一下在天猫商城中一年前收藏的商品有哪些？,<Plan>#收藏#在$天猫$中打开收藏夹一年前收藏的商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看一年前的收藏商品</Plan><Finish>,0,0.9512,0.8500,0.7692,0.7105,0.9091,0.8056,0.8941,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.5930
天猫收藏夹里的商品能按最近收藏的排序显示吗？,<Plan>#收藏#在$天猫$中查看收藏夹并按最近收藏排序</Plan><Finish>,<Plan>#收藏#在$天猫$中查看收藏夹并按最近收藏排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.8009
帮我把天猫商城收藏夹里的商品按最新收藏的时间排一下。,<Plan>#收藏#在$天猫$中打开收藏夹并按最新收藏的时间排序</Plan><Finish>,<Plan>#收藏#在$天猫$中管理收藏夹，按最新收藏时间排序</Plan><Finish>,0,0.9348,0.8667,0.7955,0.7209,0.8852,0.8354,0.9247,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.8028
天猫收藏夹里的商品怎么按最早收藏的排序查看？,<Plan>#收藏#在$天猫$中查看收藏夹并按最早收藏的商品排序</Plan><Finish>,<Plan>#收藏#在$天猫$中按最早收藏的排序查看商品</Plan><Finish>,0,1.0000,0.8810,0.7561,0.7000,0.9667,0.8312,0.8667,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.5153
帮我把天猫商城收藏夹里的商品按时间从早到晚排序。,<Plan>#收藏#在$天猫$中打开收藏夹并按时间从早到晚排序</Plan><Finish>,<Plan>#收藏#在$天猫$中管理收藏夹商品排序</Plan><Finish>,0,0.9000,0.8462,0.7895,0.7297,0.7586,0.7568,0.8372,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.5333
天猫关注的店铺在哪里查看？,<Plan>#收藏#在$天猫$中查看关注的店铺</Plan><Finish>,<Plan>#收藏#在$天猫$中查看关注的店铺</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.3891
帮我打开天猫商城，看看我关注的店铺。,<Plan>#收藏#在$天猫$中查看关注的店铺</Plan><Finish>,<Plan>#收藏#在$天猫$中查看关注的店铺</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['天猫'],['天猫'],1,2.4734
帮我查一下闲鱼二手里收藏的蓝牙耳机。,<Plan>#收藏#在$闲鱼$中查看收藏里的蓝牙耳机</Plan><Finish>,<Plan>#收藏#在$闲鱼$中查看收藏的蓝牙耳机</Plan><Finish>,0,1.0000,0.9744,0.9474,0.9189,0.9811,0.9565,0.9877,['收藏'],['收藏'],1,['闲鱼'],['闲鱼'],1,2.5985
闲鱼市场里的收藏夹能不能搜到运动手环？,<Plan>#收藏#在$闲鱼$中打开收藏夹并搜索运动手环</Plan><Finish>,<Plan>#搜索#在$闲鱼$中搜索运动手环<br>#收藏#在$闲鱼$中查看收藏夹</Plan><Finish>,0,0.7143,0.6727,0.6111,0.5283,0.8814,0.8101,0.7071,['收藏'],"['搜索', '收藏']",0,['闲鱼'],"['闲鱼', '闲鱼']",0,4.1824
YoYo助手，帮我打开闲鱼二手，查看我收藏的商品。,<Plan>#收藏#在$闲鱼$中查看我收藏的商品</Plan><Finish>,<Plan>#收藏#在$闲鱼$中查看收藏的商品</Plan><Finish>,0,1.0000,0.9730,0.9444,0.9143,0.9796,0.9538,0.9870,['收藏'],['收藏'],1,['闲鱼'],['闲鱼'],1,2.3877
在闲鱼市场里怎么找不到我的收藏记录？帮我查一下。,<Plan>#收藏#在$闲鱼$中查看收藏记录</Plan><Finish>,<Plan>#收藏#在$闲鱼$中查看收藏记录</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['闲鱼'],['闲鱼'],1,2.3231
闲鱼市场里有没有正在打折的商品？,<Plan>#收藏#在$闲鱼$中搜索正在打折的商品</Plan><Finish>,<Plan>#搜索#在$闲鱼$中查看打折商品</Plan><Finish>,0,0.9459,0.8333,0.7143,0.6471,0.8846,0.7761,0.8571,['收藏'],['搜索'],0,['闲鱼'],['闲鱼'],1,2.3235
YOYO，帮我找找闲鱼上最近降价的商品。,<Plan>#收藏#在$闲鱼$中搜索最近降价的商品</Plan><Finish>,<Plan>#搜索#在$闲鱼$中查找最近降价的商品</Plan><Finish>,0,0.9500,0.8718,0.7895,0.7297,0.9286,0.8571,0.9000,['收藏'],['搜索'],0,['闲鱼'],['闲鱼'],1,2.3863
闲鱼市场里查看我收藏的有效宝贝。,<Plan>#收藏#在$闲鱼$中查看收藏的有效宝贝</Plan><Finish>,<Plan>#收藏#在$闲鱼$中查看有效宝贝</Plan><Finish>,0,1.0000,0.9722,0.9429,0.9118,0.9804,0.9394,0.9610,['收藏'],['收藏'],1,['闲鱼'],['闲鱼'],1,2.3792
帮我看看闲鱼二手中我收藏的宝贝哪些还有效。,<Plan>#收藏#在$闲鱼$中查看收藏的宝贝哪些还有效</Plan><Finish>,<Plan>#收藏#在$闲鱼$中查看有效收藏</Plan><Finish>,0,1.0000,0.9167,0.8286,0.7941,0.8846,0.8235,0.8750,['收藏'],['收藏'],1,['闲鱼'],['闲鱼'],1,2.3148
闲鱼里我收藏的那些宝贝哪些显示失效了？,<Plan>#收藏#在$闲鱼$中查看收藏的宝贝哪些显示失效了</Plan><Finish>,<Plan>#收藏#在$闲鱼$中查看失效的收藏</Plan><Finish>,0,1.0000,0.8919,0.8056,0.7714,0.8727,0.7887,0.8434,['收藏'],['收藏'],1,['闲鱼'],['闲鱼'],1,2.3799
帮我看看闲鱼二手上我收藏的宝贝有没有失效的。,<Plan>#收藏#在$闲鱼$中查看收藏的宝贝是否失效</Plan><Finish>,<Plan>#收藏#在$闲鱼$中查看收藏的宝贝是否失效</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['闲鱼'],['闲鱼'],1,2.5764
