user_prompt_task,ground_truth,model_output,is_perfect_match,fn_accuracy,required_param_recall,param_f1,param_bleu_1,param_bleu_2,param_bleu_3,param_bleu_4,param_rouge_1,param_rouge_2,param_rouge_l,delay_seconds
在淘宝中打开购物车界面,"[['1', 'open_cart_content(app=""淘宝"", filter_type=""无"")']]","[['1', 'open_cart_content(app=淘宝)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9327
在淘宝中查看我最近收藏的内容按照时间从新到旧排序,"[['1', 'open_favorite_goods(app=""淘宝"", order_type=""最近收藏在前"", filter_type=""无"")']]","[['1', 'open_favorite_goods(app=淘宝, filter_type=无, order_type=最近收藏在前)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0071
在淘宝中显示已开票发票记录,"[['1', 'open_invoice_page(app=""淘宝"", page_type=""已开票发票"")']]","[['1', 'open_invoice_page(app=淘宝, page_type=已开票发票)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1563
在淘宝中追踪运输中的快递包裹,"[['1', 'open_logistics_receive(app=""淘宝"", filter_type=""运输中"")']]","[['1', 'open_logistics_receive(app=""淘宝"", filter_type=""运输中"")']]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3.9978
在淘宝中浏览我关注的店铺,"[['1', 'open_favorite_stores(app=""淘宝"", filter_type=""无"")']]","[['1', 'open_favorite_stores(app=淘宝, filter_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9279
在天猫中查看我关注的店铺,"[['1', 'open_favorite_stores(app=""天猫"", filter_type=""无"")']]","[['1', 'open_favorite_stores(app=天猫)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2452
在天猫中显示收藏夹的一年前的收藏商品,"[['1', 'open_favorite_goods(app=""天猫"", order_type=""无"", filter_type=""一年前"")']]","[['1', 'open_favorite_goods(app=天猫, filter_type=一年前, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7161
在天猫中搜索有机蔬菜种子,"[['1', 'search_goods(app=""天猫"", search_info=""有机蔬菜种子"", order_type=""无"")']]","[['1', 'search_goods(app=天猫, search_info=有机蔬菜种子, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6488
在天猫中显示待发货订单状态,"[['1', 'open_orders_bought(app=""天猫"", order_status=""待发货"")']]","[['1', 'open_orders_bought(app=天猫, order_status=待发货)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8244
在天猫中显示收藏夹中的低库存商品,"[['1', 'open_favorite_goods(app=""天猫"", order_type=""无"", filter_type=""低库存"")']]","[['1', 'open_favorite_goods(app=天猫, filter_type=低库存, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5871
在唯品会中查看收藏的降价商品,"[['1', 'open_favorite_goods(app=""唯品会"", order_type=""无"", filter_type=""降价"")']]","[['1', 'open_favorite_goods(app=唯品会, filter_type=降价, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6567
在唯品会中调出已完成待付订单,"[['1', 'open_orders_bought(app=""唯品会"", order_status=""已完成的待付款"")']]","[['1', 'open_orders_bought(app=唯品会, order_status=已完成的待付款)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5212
在唯品会中显示购物车中的近期加购商品,"[['1', 'open_cart_content(app=""唯品会"", filter_type=""近期加购"")']]","[['1', 'open_cart_content(app=唯品会, filter_type=近期加购)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1523
在唯品会中查看我上个月收藏的商品,"[['1', 'open_favorite_goods(app=""唯品会"", order_type=""无"", filter_type=""30天内"")']]","[['1', 'open_favorite_goods(app=唯品会, filter_type=30天内, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4231
在唯品会中查看三个月内收藏的宝贝,"[['1', 'open_favorite_goods(app=""唯品会"", order_type=""无"", filter_type=""90天内"")']]","[['1', 'open_favorite_goods(app=唯品会, filter_type=90天内, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6147
在闲鱼中查看我买的商品的待发货订单,"[['1', 'open_orders_bought(app=""闲鱼"", order_status=""待发货"")']]","[['1', 'open_orders_bought(app=闲鱼, order_status=待发货)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3387
在闲鱼中检查降价宝贝,"[['1', 'open_favorite_goods(app=""闲鱼"", order_type=""无"", filter_type=""降价"")']]","[['1', 'open_favorite_goods(app=闲鱼, filter_type=降价, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6833
在闲鱼中查看历史搜索记录,"[['1', 'open_search_history(app=""闲鱼"")']]","[['1', 'open_search_history(app=闲鱼)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9973
在闲鱼中搜索旅行箱按最近活跃排序,"[['1', 'search_goods(app=""闲鱼"", search_info=""旅行箱"", order_type=""最近活跃"")']]","[['1', 'search_goods(app=闲鱼, search_info=旅行箱, order_type=最近活跃)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8687
在闲鱼中查看待评价的卖出商品,"[['1', 'open_orders_sold(app=""闲鱼"", order_status=""待评价"")']]","[['1', 'open_orders_sold(app=闲鱼, order_status=待评价)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0135
在转转中查看购买记录,"[['1', 'open_orders_bought(app=""转转"", order_status=""无"")']]","[['1', 'open_orders_bought(app=转转, order_status=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9672
在转转中检查待付款订单,"[['1', 'open_orders_bought(app=""转转"", order_status=""待付款"")']]","[['1', 'open_orders_bought(app=转转, order_status=待付款)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0343
在转转中检查我的销售物流,"[['1', 'open_logistics_send(app=""转转"", filter_type=""无"")']]","[['1', 'open_logistics_send(app=转转, filter_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9662
在转转中搜索行李箱收纳袋按最新上架排序,"[['1', 'search_goods(app=""转转"", search_info=""行李箱收纳袋"", order_type=""最新上架"")']]","[['1', 'search_goods(app=转转, search_info=行李箱收纳袋, order_type=最新上架)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7960
在转转中显示未完成的退款售后状态,"[['1', 'open_orders_bought(app=""转转"", order_status=""未完结退款售后"")']]","[['1', 'open_orders_bought(app=转转, order_status=未完结退款售后)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5435
在抖音火山版中的商城搜索多功能厨具并按综合排序,"[['1', 'search_goods(app=""抖音火山版"", search_info=""多功能厨具"", order_type=""综合 "")']]","[['1', 'search_goods(app=抖音火山版, search_info=多功能厨具, order_type=综合)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4013
在抖音极速版中的商城查看待评价订单,"[['1', 'open_orders_bought(app=""抖音极速版"", order_status=""待评价"")']]","[['1', 'open_orders_bought(app=抖音极速版, order_status=待评价)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4755
在抖音极速版中的商城拍照找同款好货,"[['1', 'open_camera_search(app=""抖音极速版"")']]","[['1', 'open_camera_search(app=抖音极速版)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0208
在抖音极速版中的商城搜索有机肥料按最贵的排序,"[['1', 'search_goods(app=""抖音极速版"", search_info=""有机肥料"", order_type=""价格从高到低"")']]","[['1', 'search_goods(app=抖音极速版, search_info=有机肥料, order_type=价格从高到低)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7926
在抖音极速版中的商城查看历史搜索,"[['1', 'open_search_history(app=""抖音极速版"")']]","[['1', 'open_search_history(app=抖音极速版)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0202
在抖音商城中打开待评价订单,"[['1', 'open_orders_bought(app=""抖音"", order_status=""待评价"")']]","[['1', 'open_orders_bought(app=抖音商城, order_status=待评价)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9643
在抖音商城中查看待取件物流订单,"[['1', 'open_logistics_receive(app=""抖音"", filter_type=""待取件"")']]","[['1', 'open_logistics_receive(app=抖音商城, filter_type=待取件)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9650
在抖音商城中查看订单物流,"[['1', 'open_logistics_receive(app=""抖音"", filter_type=""无"")']]","[['1', 'open_logistics_receive(app=抖音商城, filter_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6497
在京东中访问购物车,"[['1', 'open_cart_content(app=""京东"", filter_type=""无"")']]","[['1', 'open_cart_content(app=京东, filter_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1431
在天猫中翻看收藏夹中半年前收藏的宝贝,"[['1', 'open_favorite_goods(app=""天猫"", order_type=""无"", filter_type=""半年前"")']]","[['1', 'open_favorite_goods(app=天猫, filter_type=半年前, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2867
在快手极速版中的商城查看物流,"[['1', 'open_logistics_receive(app=""快手极速版"", filter_type=""无"")']]","[['1', 'open_logistics_receive(app=快手极速版, filter_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9161
在闲鱼中查看我买到的待评价宝贝,"[['1', 'open_orders_bought(app=""闲鱼"", order_status=""待评价"")']]","[['1', 'open_orders_bought(app=闲鱼, order_status=待评价)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8511
在京东中搜索二次元联名手账套装使用综合排序,"[['1', 'search_goods(app=""京东"", search_info=""二次元联名手账套装"", order_type=""综合 "")']]","[['1', 'search_goods(app=京东, search_info=二次元联名手账套装, order_type=综合)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3649
在得物中查看日本厨刀的高价优先列表,"[['1', 'search_goods(app=""得物"", search_info=""日本厨刀"", order_type=""价格从高到低"")']]","[['1', 'search_goods(app=得物, search_info=日本厨刀, order_type=价格从高到低)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4298
在抖音火山版中查看收藏的宝贝,"[['1', 'open_favorite_goods(app=""抖音火山版"", order_type=""无"", filter_type=""无"")']]","[['1', 'open_favorite_goods(app=抖音火山版)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8615
在拼多多中联系官方客服,"[['1', 'open_customer_service(app=""拼多多"")']]","[['1', 'open_customer_service(app=拼多多)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2901
在拼多多中查看待发货订单,"[['1', 'open_orders_bought(app=""拼多多"", order_status=""待发货"")']]","[['1', 'open_orders_bought(app=拼多多, order_status=待发货)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9180
在京东中搜索购物车里的智能空气炸锅,"[['1', 'search_cart_content(app=""京东"", search_info=""智能空气炸锅"")']]","[['1', 'search_cart_content(app=京东, search_info=智能空气炸锅)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9831
在淘宝中查看待收货宝贝,"[['1', 'open_orders_bought(app=""淘宝"", order_status=""待收货"")']]","[['1', 'open_orders_bought(app=淘宝, order_status=待收货)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9834
在京东中检查购物车中的降价商品,"[['1', 'open_cart_content(app=""京东"", filter_type=""降价"")']]","[['1', 'open_cart_content(app=京东, filter_type=降价)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4153
在京东中检查收藏夹中的降价商品情况,"[['1', 'open_favorite_goods(app=""京东"", order_type=""无"", filter_type=""降价"")']]","[['1', 'open_favorite_goods(app=京东, filter_type=降价, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3131
在淘宝中检查收藏中的降价物品,"[['1', 'open_favorite_goods(app=""淘宝"", order_type=""无"", filter_type=""降价"")']]","[['1', 'open_favorite_goods(app=淘宝, filter_type=降价)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4151
在京东中查看快递揽件,"[['1', 'open_logistics_receive(app=""京东"", filter_type=""已揽件"")']]","[['1', 'open_logistics_receive(app=京东, filter_type=已揽件)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8540
在京东中查看我的发票申请记录,"[['1', 'open_invoice_page(app=""京东"", page_type=""发票申请记录"")']]","[['1', 'open_invoice_page(app=京东, page_type=发票申请记录)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7154
在京东中查看客服,"[['1', 'open_customer_service(app=""京东"")']]","[['1', 'open_customer_service(app=京东)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6069
在京东中搜索便宜的不粘锅并将价格从低到高排序,"[['1', 'search_goods(app=""京东"", search_info=""不粘锅"", order_type=""价格从低到高"")']]","[['1', 'search_goods(app=京东, search_info=便宜的不粘锅, order_type=价格从低到高)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7359
在京东中查找商城中的空气炸锅按销量排序,"[['1', 'search_goods(app=""京东"", search_info=""空气炸锅"", order_type=""销量"")']]","[['1', 'search_goods(app=京东, search_info=空气炸锅, order_type=销量)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6727
在京东中搜索专业厨师刀按价格从高到低排序,"[['1', 'search_goods(app=""京东"", search_info=""专业厨师刀"", order_type=""价格从高到低"")']]","[['1', 'search_goods(app=京东, search_info=专业厨师刀, order_type=价格从高到低)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3372
在京东中进行发票合并开票,"[['1', 'open_invoice_page(app=""京东"", page_type=""换开/合开发票"")']]","[['1', 'open_invoice_page(app=京东, page_type=换开/合开发票)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2756
在拼多多中查看待分享列表,"[['1', 'open_orders_bought(app=""拼多多"", order_status=""待分享"")']]","[['1', 'open_orders_bought(app=拼多多, order_status=待分享)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7675
在京东中查看快递派送中,"[['1', 'open_logistics_receive(app=""京东"", filter_type=""派送中"")']]","[['1', 'open_logistics_receive(app=京东, filter_type=派送中)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8346
在京东中查看我寄快递的派送情况,"[['1', 'open_logistics_send(app=""京东"", filter_type=""派送中"")']]","[['1', 'open_logistics_send(app=京东, filter_type=派送中)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7665
在抖音极速版中的商城查看待发货宝贝,"[['1', 'open_orders_bought(app=""抖音极速版"", order_status=""待发货"")']]","[['1', 'open_orders_bought(app=抖音极速版, order_status=待发货)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0962
在拼多多中查看我收藏的商品,"[['1', 'open_favorite_goods(app=""拼多多"", order_type=""无"", filter_type=""无"")']]","[['1', 'open_favorite_goods(app=拼多多)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5065
在天猫中查看收藏夹中的打折商品,"[['1', 'open_favorite_goods(app=""天猫"", order_type=""无"", filter_type=""降价"")']]","[['1', 'open_favorite_goods(app=天猫, filter_type=降价, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1701
在阿里巴巴中使用拍照,"[['1', 'open_camera_search(app=""阿里巴巴"")']]","[['1', 'open_camera_search(app=阿里巴巴)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5061
在阿里巴巴中查看我收藏的宝贝,"[['1', 'open_favorite_goods(app=""阿里巴巴"", order_type=""无"", filter_type=""无"")']]","[['1', 'open_favorite_goods(app=阿里巴巴, filter_type=无, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1703
在淘宝中查看本周收藏,"[['1', 'open_favorite_goods(app=""淘宝"", order_type=""无"", filter_type=""7天内"")']]","[['1', 'open_favorite_goods(app=淘宝, filter_type=7天内, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3704
在转转中查看我关掉的卖货,"[['1', 'open_orders_sold(app=""转转"", order_status=""已关闭"")']]","[['1', 'open_orders_sold(app=转转, order_status=已关闭)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5992
在快手极速版中的商城查看待评价订单,"[['1', 'open_orders_bought(app=""快手极速版"", order_status=""待评价"")']]","[['1', 'open_orders_bought(app=快手极速版, order_status=待评价)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9696
