user_prompt_task,ground_truth,model_output,is_perfect_match,fn_accuracy,required_param_recall,param_f1,param_bleu_1,param_bleu_2,param_bleu_3,param_bleu_4,param_rouge_1,param_rouge_2,param_rouge_l,delay_seconds
在拼多多中联系客服查看待发货的物流,"[['1', 'open_logistics_receive(app=""拼多多"", filter_type=""待发货"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '拼多多', 'filter_type': '待发货'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0529
在拼多多中显示全部发票,"[['1', 'open_invoice_page(app=""拼多多"", page_type=""全部发票"")']]","[{'name': 'open_invoice_page', 'parameters': {'app': '拼多多', 'page_type': '全部发票'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1031
在拼多多中查看申请中发票,"[['1', 'open_invoice_page(app=""拼多多"", page_type=""申请中发票"")']]","[{'name': 'open_invoice_page', 'parameters': {'app': '拼多多', 'page_type': '申请中发票'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1032
在淘宝中联系客服,"[['1', 'open_customer_service(app=""淘宝"")']]","[{'name': 'open_customer_service', 'parameters': {'app': '淘宝'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8047
在淘宝中打开发票中心,"[['1', 'open_invoice_page(app=""淘宝"", page_type=""全部发票"")']]","[{'name': 'open_invoice_page', 'parameters': {'app': '淘宝', 'page_type': '无'}}]",0.0000,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000,0.0000,0.5000,0.5000,0.5000,1.1061
在淘宝中打开购物车界面,"[['1', 'open_cart_content(app=""淘宝"", filter_type=""无"")']]","[[""1"", ""open_cart_content(app=淘宝)""]]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5521
在淘宝中查看我最近收藏的内容按照时间从新到旧排序,"[['1', 'open_favorite_goods(app=""淘宝"", order_type=""最近收藏在前"", filter_type=""无"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '淘宝', 'filter_type': '无', 'order_type': '最近收藏在前'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4221
在淘宝中显示已开票发票记录,"[['1', 'open_invoice_page(app=""淘宝"", page_type=""已开票发票"")']]","[[""1"", ""open_invoice_page(app='淘宝', page_type='已开票发票')""]]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8690
在淘宝中追踪运输中的快递包裹,"[['1', 'open_logistics_receive(app=""淘宝"", filter_type=""运输中"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '淘宝', 'filter_type': '运输中'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1346
在淘宝中浏览我关注的店铺,"[['1', 'open_favorite_stores(app=""淘宝"", filter_type=""无"")']]","[{'name': 'open_favorite_stores', 'parameters': {'app': '淘宝'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.8435
在天猫中查看我关注的店铺,"[['1', 'open_favorite_stores(app=""天猫"", filter_type=""无"")']]","[{'name': 'open_favorite_stores', 'parameters': {'app': '天猫'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.8542
在天猫中显示收藏夹的一年前的收藏商品,"[['1', 'open_favorite_goods(app=""天猫"", order_type=""无"", filter_type=""一年前"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '天猫', 'filter_type': '一年前'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.5000,0.0000,1.0000,1.0000,1.0000,1.0830
在天猫中搜索有机蔬菜种子,"[['1', 'search_goods(app=""天猫"", search_info=""有机蔬菜种子"", order_type=""无"")']]","[{'name': 'search_goods', 'parameters': {'app': '天猫', 'search_info': '有机蔬菜种子'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0868
在天猫中显示待发货订单状态,"[['1', 'open_orders_bought(app=""天猫"", order_status=""待发货"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '天猫', 'order_status': '待发货'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0869
在天猫中显示收藏夹中的低库存商品,"[['1', 'open_favorite_goods(app=""天猫"", order_type=""无"", filter_type=""低库存"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '天猫', 'filter_type': '低库存'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.5000,0.0000,1.0000,1.0000,1.0000,1.0871
在唯品会中查看收藏的降价商品,"[['1', 'open_favorite_goods(app=""唯品会"", order_type=""无"", filter_type=""降价"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '唯品会', 'filter_type': '降价'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.5000,0.0000,1.0000,1.0000,1.0000,1.0871
在唯品会中调出已完成待付订单,"[['1', 'open_orders_bought(app=""唯品会"", order_status=""已完成的待付款"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '唯品会', 'order_status': '已完成的待付款'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2669
在唯品会中显示购物车中的近期加购商品,"[['1', 'open_cart_content(app=""唯品会"", filter_type=""近期加购"")']]","[{'name': 'open_cart_content', 'parameters': {'app': '唯品会', 'filter_type': '近期加购'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1374
在唯品会中查看我上个月收藏的商品,"[['1', 'open_favorite_goods(app=""唯品会"", order_type=""无"", filter_type=""30天内"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '唯品会', 'filter_type': '30天内'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,1.0000,0.5000,1.0000,1.0000,1.0000,1.2236
在唯品会中查看三个月内收藏的宝贝,"[['1', 'open_favorite_goods(app=""唯品会"", order_type=""无"", filter_type=""90天内"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '唯品会', 'filter_type': '30天内'}}]",0.0000,1.0000,1.0000,0.8000,0.8750,0.8333,0.7500,0.0000,0.8750,0.8333,0.8750,1.1977
在闲鱼中查看我买的商品的待发货订单,"[['1', 'open_orders_bought(app=""闲鱼"", order_status=""待发货"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '闲鱼', 'order_status': '待发货'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1874
在闲鱼中检查降价宝贝,"[['1', 'open_favorite_goods(app=""闲鱼"", order_type=""无"", filter_type=""降价"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '闲鱼', 'filter_type': '降价'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0452
在闲鱼中查看历史搜索记录,"[['1', 'open_search_history(app=""闲鱼"")']]","[{'name': 'open_search_history', 'parameters': {'app': '闲鱼'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7635
在闲鱼中搜索旅行箱按最近活跃排序,"[['1', 'search_goods(app=""闲鱼"", search_info=""旅行箱"", order_type=""最近活跃"")']]","[{'name': 'search_goods', 'parameters': {'app': '闲鱼', 'search_info': '旅行箱', 'order_type': '最近活跃'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.3573
在闲鱼中查看待评价的卖出商品,"[['1', 'open_orders_sold(app=""闲鱼"", order_status=""待评价"")']]","[{'name': 'open_orders_sold', 'parameters': {'app': '闲鱼', 'order_status': '待评价'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1004
在转转中查看购买记录,"[['1', 'open_orders_bought(app=""转转"", order_status=""无"")']]","[[""1"", ""open_orders_bought(app='转转', order_status='无')""]]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7808
在转转中检查待付款订单,"[['1', 'open_orders_bought(app=""转转"", order_status=""待付款"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '转转', 'order_status': '待付款'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1415
在转转中检查我的销售物流,"[['1', 'open_logistics_send(app=""转转"", filter_type=""无"")']]","[{'name': 'open_logistics_send', 'parameters': {'app': '转转'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.8717
在转转中搜索行李箱收纳袋按最新上架排序,"[['1', 'search_goods(app=""转转"", search_info=""行李箱收纳袋"", order_type=""最新上架"")']]","[{'name': 'search_goods', 'parameters': {'app': '转转', 'search_info': '行李箱收纳袋', 'order_type': '最新上架'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4637
在转转中显示未完成的退款售后状态,"[['1', 'open_orders_bought(app=""转转"", order_status=""未完结退款售后"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '转转', 'order_status': '未完结退款售后'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1829
在抖音火山版中的商城搜索多功能厨具并按综合排序,"[['1', 'search_goods(app=""抖音火山版"", search_info=""多功能厨具"", order_type=""综合 "")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音火山版', 'search_info': '多功能厨具', 'order_type': '综合 '}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4121
在抖音极速版中的商城查看待评价订单,"[['1', 'open_orders_bought(app=""抖音极速版"", order_status=""待评价"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '抖音极速版', 'order_status': '待评价'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1344
在抖音极速版中的商城拍照找同款好货,"[['1', 'open_camera_search(app=""抖音极速版"")']]","[{'name': 'open_camera_search', 'parameters': {'app': '抖音极速版'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8311
在抖音极速版中的商城搜索有机肥料按最贵的排序,"[['1', 'search_goods(app=""抖音极速版"", search_info=""有机肥料"", order_type=""价格从高到低"")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音极速版', 'search_info': '有机肥料', 'order_type': '价格从高到低'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.5296
在抖音极速版中的商城查看历史搜索,"[['1', 'open_search_history(app=""抖音极速版"")']]","[{'name': 'open_search_history', 'parameters': {'app': '抖音极速版'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8034
在抖音商城中打开待评价订单,"[['1', 'open_orders_bought(app=""抖音"", order_status=""待评价"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '抖音商城', 'order_status': '待评价'}}]",0.0000,1.0000,1.0000,1.0000,0.7500,0.6667,0.5000,0.0000,0.8333,0.7500,0.8333,1.1327
在抖音商城中查看待取件物流订单,"[['1', 'open_logistics_receive(app=""抖音"", filter_type=""待取件"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音商城', 'filter_type': '待取件'}}]",0.0000,1.0000,1.0000,1.0000,0.7500,0.6667,0.5000,0.0000,0.8333,0.7500,0.8333,1.1913
在抖音商城中查看订单物流,"[['1', 'open_logistics_receive(app=""抖音"", filter_type=""无"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '抖音商城'}}]",0.0000,1.0000,1.0000,0.6667,0.5000,0.3333,0.0000,0.0000,0.6667,0.5000,0.6667,0.7969
在京东中访问购物车,"[['1', 'open_cart_content(app=""京东"", filter_type=""无"")']]","[[""1"", ""open_cart_content(app='京东')""]]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.4854
在天猫中翻看收藏夹中半年前收藏的宝贝,"[['1', 'open_favorite_goods(app=""天猫"", order_type=""无"", filter_type=""半年前"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '天猫', 'filter_type': '半年前'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.5000,0.0000,1.0000,1.0000,1.0000,1.0165
在快手极速版中的商城查看物流,"[['1', 'open_logistics_receive(app=""快手极速版"", filter_type=""无"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '快手极速版'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8621
在闲鱼中查看我买到的待评价宝贝,"[['1', 'open_orders_bought(app=""闲鱼"", order_status=""待评价"")']]","[{'name': 'open_orders_all_review', 'parameters': {'app': '闲鱼'}}]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7834
在京东中搜索二次元联名手账套装使用综合排序,"[['1', 'search_goods(app=""京东"", search_info=""二次元联名手账套装"", order_type=""综合 "")']]","[{'name': 'search_goods', 'parameters': {'app': '京东', 'search_info': '二次元联名手账套装', 'order_type': '综合 '}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4578
在得物中查看日本厨刀的高价优先列表,"[['1', 'search_goods(app=""得物"", search_info=""日本厨刀"", order_type=""价格从高到低"")']]","[{'name': 'search_goods', 'parameters': {'app': '得物', 'search_info': '日本厨刀', 'order_type': '价格从高到低'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.5418
在抖音火山版中查看收藏的宝贝,"[['1', 'open_favorite_goods(app=""抖音火山版"", order_type=""无"", filter_type=""无"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '抖音火山版'}}]",0.0000,1.0000,1.0000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8875
在拼多多中联系官方客服,"[['1', 'open_customer_service(app=""拼多多"")']]","[{'name': 'open_customer_service', 'parameters': {'app': '拼多多'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8039
在拼多多中查看待发货订单,"[['1', 'open_orders_bought(app=""拼多多"", order_status=""待发货"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '拼多多', 'order_status': '待发货'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0390
在京东中搜索购物车里的智能空气炸锅,"[['1', 'search_cart_content(app=""京东"", search_info=""智能空气炸锅"")']]","[{'name': 'search_cart_content', 'parameters': {'app': '京东', 'search_info': '智能空气炸锅'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0660
在淘宝中查看待收货宝贝,"[['1', 'open_orders_bought(app=""淘宝"", order_status=""待收货"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '淘宝', 'order_status': '待收货'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0941
在京东中检查购物车中的降价商品,"[['1', 'open_cart_content(app=""京东"", filter_type=""降价"")']]","[{'name': 'open_cart_content', 'parameters': {'app': '京东', 'filter_type': '降价'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9900
在京东中检查收藏夹中的降价商品情况,"[['1', 'open_favorite_goods(app=""京东"", order_type=""无"", filter_type=""降价"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '京东', 'filter_type': '降价'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0506
在淘宝中检查收藏中的降价物品,"[['1', 'open_favorite_goods(app=""淘宝"", order_type=""无"", filter_type=""降价"")']]","[{'name': 'open_favorite_goods', 'parameters': {'app': '淘宝', 'filter_type': '降价'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0535
在京东中查看快递揽件,"[['1', 'open_logistics_receive(app=""京东"", filter_type=""已揽件"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '京东', 'filter_type': '待揽件'}}]",0.0000,1.0000,1.0000,1.0000,0.8333,0.7500,0.0000,0.0000,0.8333,0.7500,0.8333,1.1455
在京东中查看我的发票申请记录,"[['1', 'open_invoice_page(app=""京东"", page_type=""发票申请记录"")']]","[{'name': 'open_invoice_page', 'parameters': {'app': '京东', 'page_type': '发票申请记录'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0950
在京东中查看客服,"[['1', 'open_customer_service(app=""京东"")']]","[{'name': 'open_customer_service', 'parameters': {'app': '京东'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6814
在京东中搜索便宜的不粘锅并将价格从低到高排序,"[['1', 'search_goods(app=""京东"", search_info=""不粘锅"", order_type=""价格从低到高"")']]","[{'name': 'search_goods', 'parameters': {'app': '京东', 'search_info': '不粘锅', 'order_type': '价格从低到高'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4251
在京东中查找商城中的空气炸锅按销量排序,"[['1', 'search_goods(app=""京东"", search_info=""空气炸锅"", order_type=""销量"")']]","[{'name': 'search_goods', 'parameters': {'app': '京东', 'search_info': '空气炸锅', 'order_type': '销量'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2405
在京东中搜索专业厨师刀按价格从高到低排序,"[['1', 'search_goods(app=""京东"", search_info=""专业厨师刀"", order_type=""价格从高到低"")']]","[{'name': 'search_goods', 'parameters': {'app': '京东', 'search_info': '专业厨师刀', 'order_type': '价格从高到低'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4699
在京东中进行发票合并开票,"[['1', 'open_invoice_page(app=""京东"", page_type=""换开/合开发票"")']]","[{'name': 'open_invoice_page', 'parameters': {'app': '京东', 'page_type': '换开/合开发票'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1574
在拼多多中查看待分享列表,"[['1', 'open_orders_bought(app=""拼多多"", order_status=""待分享"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '拼多多', 'order_status': '待分享'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0309
在京东中查看快递派送中,"[['1', 'open_logistics_receive(app=""京东"", filter_type=""派送中"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '京东', 'filter_type': '派送中'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2443
