query,ground_truth,pred_tool_1,pred_tool_2,pred_tool_3,pred_tool_4,pred_tool_5,pred_tool_6,pred_tool_7,pred_tool_8,pred_tool_9,pred_tool_10,pred_score_1,pred_score_2,pred_score_3,pred_score_4,pred_score_5,pred_score_6,pred_score_7,pred_score_8,pred_score_9,pred_score_10
帮我在淘宝中下单三双42码的耐克的篮球鞋,order_to_purchase_goods(...),order_to_purchase_goods(...),call_order_courier(...),sign_in(...),manage_order_logistics_status(...),add_into_favorite_goods(...),search_stores(...),rate_order(...),add_into_cart(...),open_orders_bought(...),apply_price_protection(...),1.0,0.11442986003122109,0.11359189094766346,0.11157734540839322,0.10949513319819729,0.09796653472487889,0.0854105271082564,0.07003722003551016,0.06419145147365686,0.045370369761442535
帮我往购物车里加一件黑色L码优衣库T恤，地址选中关村壹号,add_into_cart(...),add_into_cart(...),add_into_favorite_goods(...),search_cart_content(...),add_into_favorite_stores(...),open_cart_content(...),delete_favorite_goods(...),manage_order_logistics_status(...),rate_order(...),open_camera_search(...),order_to_purchase_goods(...),1.0,0.3029190353164006,0.28146884949895323,0.24553973058914466,0.20646181257631652,0.14778871591585271,0.12525100882066548,0.09319208547258306,0.08130903320532377,0.07946109222128106
帮我用花呗买一件荣耀Magicv5,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),add_into_favorite_goods(...),search_stores(...),rate_order(...),add_into_cart(...),call_order_courier(...),manage_order_logistics_status(...),open_cart_content(...),apply_price_protection(...),1.0,0.14114107694548866,0.13129443699549664,0.12617483589504158,0.12305860014222442,0.1226534187793891,0.11111930221413534,0.07953156760738009,0.07357928490420673,0.06697994311160521
在淘宝用余额宝下单一套钓鱼装备,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),add_into_favorite_goods(...),call_order_courier(...),rate_order(...),add_into_cart(...),apply_price_protection(...),manage_order_logistics_status(...),search_stores(...),add_into_favorite_stores(...),1.0,0.21255557157978475,0.1623260949895674,0.10372802488445877,0.10217511889737348,0.06990328414857803,0.06942910365207314,0.05092145421461642,0.04208759067186292,0.0386525469824554
能帮我用微信支付在淘宝买一双42码的耐克篮球鞋吗？,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),add_into_cart(...),rate_order(...),add_into_favorite_goods(...),call_order_courier(...),search_stores(...),open_cart_content(...),manage_order_logistics_status(...),apply_price_protection(...),1.0,0.1646645104236352,0.1408899289045763,0.1335019332504425,0.13101477227516023,0.11812259241615623,0.1115549319934243,0.08345438967051672,0.0796373722302962,0.07532159971744473
能不能帮我用支付宝余额在淘宝下单一件女士冲锋衣,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),rate_order(...),call_order_courier(...),add_into_favorite_goods(...),search_stores(...),add_into_cart(...),manage_order_logistics_status(...),open_orders_bought(...),apply_price_protection(...),1.0,0.1336208910021197,0.1043239472323935,0.09184253397950363,0.08672638186701587,0.08225347706125899,0.060248346866642995,0.05901388060734419,0.056727832126934774,0.054785285807920664
用余额宝买一个茶叶罐,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),add_into_favorite_goods(...),add_into_cart(...),rate_order(...),open_stores_page(...),search_stores(...),call_order_courier(...),add_into_favorite_stores(...),open_camera_search(...),1.0,0.26203703456503913,0.2063271412752553,0.14618838493634748,0.1272527160466102,0.11496303602649594,0.09438612376148761,0.07457978504210129,0.07257890959713513,0.06859684817040718
打开我的淘宝收藏,open_favorite_goods(...),open_favorite_goods(...),open_favorite_stores(...),search_in_favorite_goods(...),add_into_favorite_goods(...),open_cart_content(...),delete_favorite_goods(...),open_logistics_receive(...),open_special_page(...),search_in_favorite_stores(...),add_into_favorite_stores(...),1.0,0.40259362969948986,0.34172353067261113,0.23031350795215844,0.15140235778282676,0.14904277446735542,0.1483046941312642,0.13803985939040597,0.12855635958331546,0.11771183606979037
看一下我淘宝收藏了哪些商品,open_favorite_goods(...),open_favorite_goods(...),open_favorite_stores(...),search_in_favorite_goods(...),add_into_favorite_goods(...),open_cart_content(...),search_in_favorite_stores(...),open_logistics_receive(...),delete_favorite_goods(...),search_cart_content(...),open_special_page(...),1.0,0.40351721014129266,0.342398505254483,0.21841338582752398,0.17078498153511812,0.14143610008139873,0.11801928925189537,0.11436985791878994,0.11128389259851149,0.09580913553829062
看一下我的淘宝收藏里有键盘膜吗,search_in_favorite_goods(...),search_in_favorite_goods(...),open_favorite_goods(...),search_cart_content(...),search_in_favorite_stores(...),add_into_favorite_goods(...),delete_favorite_goods(...),search_order(...),open_camera_search(...),open_favorite_stores(...),search_goods(...),1.0,0.7241062251335048,0.5881563229766498,0.38693351200295145,0.2847261003561758,0.2772584861272806,0.16460551548935762,0.1575984523201009,0.11870067475725146,0.10832308731248905
你能给我打开淘宝收藏吗，我想看看,open_favorite_goods(...),open_favorite_goods(...),open_favorite_stores(...),search_in_favorite_goods(...),add_into_favorite_goods(...),search_in_favorite_stores(...),open_logistics_receive(...),delete_favorite_goods(...),add_into_favorite_stores(...),open_special_page(...),open_cart_content(...),1.0,0.42141878523747117,0.3541634468201325,0.23348339472213342,0.1604260141458003,0.15145152446060073,0.14339794947822607,0.11875344534606029,0.09977638662029382,0.09919083492296715
能帮我看一下淘宝收藏里都有什么吗,open_favorite_goods(...),open_favorite_goods(...),open_favorite_stores(...),search_in_favorite_goods(...),add_into_favorite_goods(...),search_in_favorite_stores(...),add_into_favorite_stores(...),delete_favorite_goods(...),open_logistics_receive(...),open_special_page(...),search_cart_content(...),1.0,0.44386725385110287,0.3763681327144538,0.2571408251207845,0.2036045669585646,0.14058658596520454,0.11172811656024641,0.10307223860555356,0.07710246274357012,0.0684778370214672
看一下我淘宝收藏里的女装,open_favorite_goods(...),open_favorite_goods(...),search_in_favorite_goods(...),open_favorite_stores(...),add_into_favorite_goods(...),search_in_favorite_stores(...),search_cart_content(...),delete_favorite_goods(...),add_into_favorite_stores(...),open_logistics_receive(...),open_cart_content(...),1.0,0.4564815369959126,0.3758479397638774,0.2519348645932979,0.21415601612273336,0.12307424694832308,0.12069636442594103,0.10909764282612375,0.09008875068385813,0.07330797522895252
看一下我淘宝收藏里的降价商品,open_favorite_goods(...),open_favorite_goods(...),open_favorite_stores(...),search_in_favorite_goods(...),add_into_favorite_goods(...),open_cart_content(...),delete_favorite_goods(...),search_in_favorite_stores(...),open_special_page(...),search_cart_content(...),open_logistics_receive(...),1.0,0.3711939748908417,0.3097177242527738,0.20631721252481097,0.1755670531951344,0.1258440430305004,0.12338019251170498,0.12183539077975644,0.11196905508011935,0.0707370617684695
你能帮我筛选一下我淘宝收藏里的棒球帽吗？,open_favorite_goods(...),search_in_favorite_goods(...),open_favorite_goods(...),search_cart_content(...),search_in_favorite_stores(...),search_goods(...),delete_favorite_goods(...),search_order(...),open_camera_search(...),add_into_favorite_goods(...),open_search_history(...),1.0,0.5102569213520606,0.4761045851272976,0.321966719739226,0.27679324468373584,0.20756696091490492,0.20153335154951083,0.18706162698580936,0.1746092936984234,0.12560921904317124
帮我筛选一下淘宝30天内收藏的商品,open_favorite_goods(...),open_favorite_goods(...),open_favorite_stores(...),search_in_favorite_goods(...),open_cart_content(...),add_into_favorite_goods(...),delete_favorite_goods(...),open_special_page(...),search_in_favorite_stores(...),open_logistics_receive(...),search_cart_content(...),1.0,0.39287755188624773,0.2807507536664206,0.20176504785053265,0.16232833506071345,0.14355646522664278,0.12609928249092292,0.10148372735631697,0.09635074329135894,0.0933160615403504
帮我在淘宝收藏里找一下已买过的商品,open_favorite_goods(...),open_favorite_goods(...),add_into_favorite_goods(...),search_in_favorite_goods(...),open_favorite_stores(...),add_into_favorite_stores(...),search_in_favorite_stores(...),search_cart_content(...),apply_price_protection(...),manage_order_logistics_status(...),delete_favorite_goods(...),1.0,0.5155907405134124,0.4401790629165647,0.42989746477745827,0.33461668502052977,0.23426531457386332,0.2136611991867551,0.15848527165957452,0.15265555869666964,0.12415820880632986
淘宝收藏里搜一下蟑螂药饵,search_in_favorite_goods(...),search_in_favorite_goods(...),search_goods(...),search_cart_content(...),search_in_favorite_stores(...),open_favorite_goods(...),delete_favorite_goods(...),open_search_history(...),add_into_favorite_goods(...),open_camera_search(...),delete_search_history(...),1.0,0.49478267909423246,0.41448447705809793,0.34024207324197464,0.26382406251193663,0.1724987410377051,0.16696799609714666,0.14960421680046915,0.11864479449634767,0.06102529208206103
找一下淘宝收藏里的蟑螂药饵,search_in_favorite_goods(...),search_in_favorite_goods(...),search_cart_content(...),open_favorite_goods(...),search_in_favorite_stores(...),search_goods(...),search_order(...),delete_favorite_goods(...),add_into_favorite_goods(...),open_camera_search(...),open_search_history(...),1.0,0.534074147832788,0.44741405036415194,0.30000103629324215,0.25081273925795694,0.20345211056137508,0.20098732838645988,0.18095578001567056,0.15401522517525745,0.10591190088170532
可以帮我在淘宝收藏里找一下帆布鞋吗？,search_in_favorite_goods(...),search_in_favorite_goods(...),search_cart_content(...),search_goods(...),search_in_favorite_stores(...),open_favorite_goods(...),add_into_favorite_goods(...),delete_favorite_goods(...),search_order(...),open_search_history(...),open_camera_search(...),1.0,0.4133116760462403,0.39340498248639766,0.35299464687511806,0.29709302917223745,0.2594965308053859,0.1609586799705084,0.12772290444906975,0.1161130682964277,0.11555645887185552
能不能帮我在淘宝收藏里搜一下化妆品,search_in_favorite_goods(...),search_in_favorite_goods(...),search_goods(...),search_in_favorite_stores(...),search_cart_content(...),open_favorite_goods(...),add_into_favorite_goods(...),open_search_history(...),delete_favorite_goods(...),open_camera_search(...),search_stores(...),1.0,0.5078385921528598,0.3551143179836496,0.32347975208880037,0.28445453001399174,0.20144152167049412,0.14789496391711066,0.11982695692931644,0.07177595301212776,0.039403130497530615
帮我打开淘宝收藏搜索运动鞋,search_in_favorite_goods(...),search_in_favorite_goods(...),search_goods(...),search_cart_content(...),search_in_favorite_stores(...),open_favorite_goods(...),open_search_history(...),add_into_favorite_goods(...),delete_favorite_goods(...),open_camera_search(...),search_order(...),1.0,0.38500459139714266,0.37218784305097063,0.3314237280307977,0.28654349336900964,0.16514810749025532,0.1544753395593702,0.14482805909788724,0.12596705359306512,0.078140672431399
帮我搜能次日达的钓鱼桶,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_cart_content(...),open_search_history(...),search_stores(...),delete_search_history(...),delete_favorite_goods(...),open_camera_search(...),call_order_courier(...),search_in_favorite_stores(...),1.0,0.6510685703840047,0.29593081732909876,0.18231624536083457,0.1280204052656016,0.11970481875371695,0.05837776984680838,0.04992174269694311,0.047844973490835156,0.028298354856717806
帮我搜索运动鞋，筛选百亿补贴商品,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_cart_content(...),open_special_page(...),search_stores(...),delete_search_history(...),open_search_history(...),open_camera_search(...),delete_favorite_goods(...),add_into_cart(...),1.0,0.4230300247647478,0.163476099810432,0.14151584213784746,0.12776818197003614,0.10013929787922121,0.07495185615176762,0.04379712366404776,0.028730980687960164,0.003900449270573836
在淘宝中搜索猫砂盆，筛选天猫商品,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_cart_content(...),delete_search_history(...),search_stores(...),open_camera_search(...),open_search_history(...),open_special_page(...),delete_favorite_goods(...),add_into_cart(...),1.0,0.3306503870265422,0.15938690746545067,0.1291493283522595,0.09359004553384698,0.05647220774615673,0.0544209777223664,0.052046719847527644,0.035153085913989246,0.0044468654875091445
你能帮我在淘宝中按照销量搜索乒乓球拍吗,search_goods(...),search_goods(...),search_stores(...),search_in_favorite_goods(...),delete_search_history(...),open_search_history(...),open_special_page(...),open_camera_search(...),search_cart_content(...),rate_order(...),add_into_cart(...),1.0,0.22892002739935519,0.15542383477474794,0.0962436154093931,0.09472518951620316,0.09028989558192058,0.02927096757369971,0.02301195359813693,0.007126525344669981,0.0
帮我用淘宝搜天猫国际的兰蔻小黑瓶,search_goods(...),search_goods(...),search_in_favorite_goods(...),delete_search_history(...),search_stores(...),search_cart_content(...),open_search_history(...),open_stores_page(...),open_camera_search(...),delete_favorite_goods(...),call_order_courier(...),1.0,0.2750168814132769,0.1417655070358936,0.13563105358280242,0.09784219499737423,0.07506402901126728,0.05827125093589642,0.0554565969215164,0.03956724768564505,0.011326497513821938
