大类,app,query,plan（在xx中做什么）,指令,ground_truth_tool
购物-搜索,快手,麻烦帮我快手中搜索商城中的蓝牙音箱按价格从高到低排序,在$快手$中搜索商城中的蓝牙音箱按价格从高到低排序,在快手中搜索商城中的<搜索内容>按价格从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,快手,我要看快手上最贵的按摩仪怎么排序,在$快手$中查看商城最贵的按摩仪并排序,在快手中搜索商城中的<搜索内容>按价格从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,快手,请去快手中搜索电动牙刷订单,在$快手$中搜索电动牙刷订单,在快手中搜索<搜索内容>订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-搜索,快手,查一下我在快手买的加湿器订单,在$快手$中查看我买的加湿器订单,在快手中搜索<搜索内容>订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-搜索,快手极速版,给我在快手极速版中搜索商城中的儿童书包,在$快手极速版$中搜索商城中的儿童书包,在快手极速版中搜索商城中的<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-打开,极速版快手,极速版里看下快手商城卖的保温饭盒,在$极速版快手$中查看商城卖的保温饭盒,在快手极速版中搜索商城中的<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,快手极速版,快点儿去快手极速版中搜索商城店铺家居布艺店,在$快手极速版$中搜索商城店铺家居布艺店,在快手极速版中搜索商城店铺<搜索内容>,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-打开,快手极速版,快手极速版的官方厨具店怎么找,在$快手极速版$中查找官方厨具店,在快手极速版中搜索商城店铺<搜索内容>,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-搜索,快手极速版,帮我在快手极速版中搜索商城中的智能手表按综合排序,在$快手极速版$中搜索商城中的智能手表按综合排序,在快手极速版中搜索商城中的<搜索内容>按综合排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,极速版,极速版里查查运动手环按综合怎么排序的,在$极速版$中查找运动手环按综合排序,在快手极速版中搜索商城中的<搜索内容>按综合排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,快手极速版,给我在快手极速版中搜索商城中的吸尘器按销量排序,在$快手极速版$中搜索商城中的吸尘器并按销量排序,在快手极速版中搜索商城中的<搜索内容>按销量排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,极速版,看看极速版哪款除螨仪卖得最好,在$极速版$中查看卖得最好的除螨仪,在快手极速版中搜索商城中的<搜索内容>按销量排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,快手极速版,我想要快手极速版中搜索商城中的蒸锅按价格从低到高排序,在$快手极速版$中搜索商城中的蒸锅按价格从低到高排序,在快手极速版中搜索商城中的<搜索内容>按价格从低到高排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,极速版,极速版里压力锅要便宜到贵排列,在$极速版$中将压力锅按便宜到贵排序,在快手极速版中搜索商城中的<搜索内容>按价格从低到高排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,快手极速版,麻烦去快手极速版中搜索商城中的行车记录仪按价格从高到低排序,在$快手极速版$中搜索商城中的行车记录仪按价格从高到低排序,在快手极速版中搜索商城中的<搜索内容>按价格从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,快手极速版,帮我在快手极速版中按高价先显示车载冰箱,在$快手极速版$中按高价先显示车载冰箱,在快手极速版中搜索商城中的<搜索内容>按价格从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,快手极速版,快点儿去快手极速版中搜索宠物零食订单,在$快手极速版$中搜索宠物零食订单,在快手极速版中搜索<搜索内容>订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-搜索,快手极速版,查下快手极速版买的猫爬架,在$快手极速版$中查看猫爬架订单,在快手极速版中搜索<搜索内容>订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-搜索,拼多多,给我拼多多中搜索电火锅,在$拼多多$中搜索电火锅,在拼多多中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,拼多多,帮我找找拼多多哪里卖登山杖,在$拼多多$中查找登山杖,在拼多多中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,拼多多,快点儿去拼多多的店铺中搜索吸顶灯,在$拼多多$中搜索店铺中的吸顶灯,在拼多多的店铺中搜索<搜索内容>,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-搜索,拼多多,查查看拼多多店铺有没有美妆蛋专卖,在$拼多多$中查看店铺美妆蛋专卖,在拼多多的店铺中搜索<搜索内容>,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-搜索,拼多多,帮我在拼多多的订单中搜索园艺剪刀,在$拼多多$中搜索园艺剪刀的订单,在拼多多的订单中搜索<搜索内容>,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-搜索,拼多多,翻下我在拼多多买的除螨仪订单,在$拼多多$中翻除螨仪订单,在拼多多的订单中搜索<搜索内容>,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-搜索,拼多多,想要拼多多中搜索商品收藏中的羊绒围巾,在$拼多多$中搜索商品收藏中的羊绒围巾,在拼多多中搜索商品收藏中的<搜索内容>,"[{""name"": ""search_in_favorite_goods(app, search_info_slot)"", ""description"": ""在app程序中打开收藏的、喜爱、想要或关注商品的页面,并在其中的搜索栏中进行搜索""}]"
购物-搜索,拼多多,把收藏夹里的筋膜枪在拼多多调出来,在$拼多多$中查找收藏夹中的筋膜枪,在拼多多中搜索商品收藏中的<搜索内容>,"[{""name"": ""search_in_favorite_goods(app, search_info_slot)"", ""description"": ""在app程序中打开收藏的、喜爱、想要或关注商品的页面,并在其中的搜索栏中进行搜索""}]"
购物-搜索,拼多多,快点儿去拼多多中搜索蓝牙耳机按综合排序,在$拼多多$中搜索蓝牙耳机按综合排序,在拼多多中搜索<搜索内容>按综合排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,拼多多,拼多多上儿童手表要按综合排个序,在$拼多多$中排序儿童手表按综合排序,在拼多多中搜索<搜索内容>按综合排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
