大类,app,query,plan（在xx中做什么）,指令,ground_truth_tool
购物-搜索,拼多多,YOYO，在拼多多上找找‘智能扫地机器人’，按销量排一下。,在拼多多中查找‘智能扫地机器人’并按销量排序,在拼多多中搜索<搜索内容>按销量排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,拼多多,嘿YOYO，帮我打开拼多多，搜一下‘复古风连衣裙’，然后按好评排序。,在拼多多中搜索‘复古风连衣裙’按好评排序,在拼多多中搜索<搜索内容>按好评排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,拼多多,YOYO，拼多多上找‘智能扫地机器人’，记得选好评多的。,在拼多多中查找好评多的‘智能扫地机器人’,在拼多多中搜索<搜索内容>按好评排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,拼多多,嘿YOYO，帮我打开拼多多，搜一下‘复古风口红’，然后把价格低的排前面。,在拼多多中搜索复古风口红并将价格从低到高排序,在拼多多中搜索<搜索内容>按价格从低到高排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,拼多多,YOYO，在拼多多上找‘智能手环’，记得按价格升序排列。,在拼多多中查找并按照价格升序排列智能手环,在拼多多中搜索<搜索内容>按价格从低到高排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,拼多多,嘿YOYO，在拼多多上帮我找找最新的智能手表，记得按价格降序排列哦。,在拼多多中查找最新的智能手表按价格降序排列,在拼多多中搜索<搜索内容>按价格从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,拼多多,拼多多里搜索一下户外运动装备，把价格高的排前面。,在拼多多中搜索户外运动装备并将价格从高到低排序,在拼多多中搜索<搜索内容>按价格从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,拼多多,嘿YOYO，帮我找到拼多多上卖手工皂的店铺，按照综合排序来,在拼多多中查找售卖手工皂的店铺并按照综合排序,在拼多多中搜索<搜索内容>店铺按综合排序,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,拼多多,YOYO，在拼多多里搜一下“智能手表”店铺，按综合排序显示,在拼多多中搜索“智能手表”店铺并按综合排序显示,在拼多多中搜索<搜索内容>店铺按综合排序,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,拼多多,嘿YOYO，帮我找到拼多多上卖茶叶的那个店铺，销量高的优先。,在拼多多中查找销售茶叶的店铺，按销量优先,在拼多多中搜索<搜索内容>店铺按销量排序,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,拼多多,YOYO，拼多多上按销量给我排个卖户外装备的店铺列表。,在拼多多中按销量排列售卖户外装备的店铺列表,在拼多多中搜索<搜索内容>店铺按销量排序,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,拼多多,嘿YOYO，帮我找到拼多多上评分最高的“复古家具”店铺,在拼多多中查找评分最高的“复古家具”店铺,在拼多多中搜索<搜索内容>店铺按评分排序,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,拼多多,YOYO，拼多多里按评分给我找找“智能手表”的店铺,在拼多多中按评分查找“智能手表”的店铺,在拼多多中搜索<搜索内容>店铺按评分排序,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,嘿YOYO，帮我查一下淘宝上的复古相机吧。,在淘宝中查看复古相机,在淘宝中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,在淘宝上搜索一下智能手表。,在淘宝中搜索智能手表,在淘宝中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,嘿YOYO，帮我找到淘宝上卖复古相机配件的店铺吧。,在淘宝中查找售卖复古相机配件的店铺,在淘宝中搜索店铺<搜索内容>,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,在淘宝中搜索店铺'智能家电',在淘宝中搜索店铺'智能家电',在淘宝中搜索店铺<搜索内容>,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,嘿YOYO，帮我看看淘宝购物车里有没有关于瑜伽垫的东西,在淘宝中查找购物车中的瑜伽垫商品,在淘宝的购物车中搜索<搜索内容>,"[{""name"": ""search_cart_content(app, search_info_slot)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,YOYO，在淘宝的购物车中查找一下运动鞋,在淘宝中查找购物车中的运动鞋,在淘宝的购物车中搜索<搜索内容>,"[{""name"": ""search_cart_content(app, search_info_slot)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,嘿YOYO，帮我查一下淘宝上我收藏的那款复古相机,在淘宝中查看我收藏的复古相机,在淘宝中搜索收藏中的<搜索内容>,"[{""name"": ""search_in_favorite_goods(app, search_info_slot)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,YOYO，在淘宝中搜索我之前收藏的手工皮具钱包,在淘宝中搜索我之前收藏的手工皮具钱包,在淘宝中搜索收藏中的<搜索内容>,"[{""name"": ""search_in_favorite_goods(app, search_info_slot)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,嘿YOYO，帮我看看淘宝上我关注的店铺里有没有新款的复古风连衣裙,在淘宝中查找我关注的店铺里的新款复古风连衣裙,在淘宝中搜索关注店铺中的<搜索内容>,"[{""name"": ""search_in_favorite_stores(app, search_info_slot)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,YOYO，在淘宝中查找我关注的店铺里的智能手表,在淘宝中查找我关注的店铺里的智能手表,在淘宝中搜索关注店铺中的<搜索内容>,"[{""name"": ""search_in_favorite_stores(app, search_info_slot)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,嘿YOYO，帮我打开淘宝，搜一下‘复古风连衣裙’，然后按综合排序看看,在淘宝中搜索复古风连衣裙并综合排序,在淘宝中搜索<搜索内容>按综合排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,YOYO，在淘宝上找‘智能手环’，记得选综合排序,在淘宝中查找智能手环并选择综合排序,在淘宝中搜索<搜索内容>按综合排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,嘿YOYO，帮我打开淘宝，搜一下‘复古相机’，销量高的优先。,在淘宝中搜索复古相机，按销量优先,在淘宝中搜索<搜索内容>按销量排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,YOYO，去淘宝上找找‘智能手表’，按销量排一下。,在淘宝中查找并按销量排列‘智能手表’,在淘宝中搜索<搜索内容>按销量排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,嘿YOYO，帮我打开淘宝，搜一下‘复古相机’，然后把价格高的排前面。,在淘宝中搜索复古相机并将价格从高到低排序,在淘宝中搜索<搜索内容>按价格从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,YOYO，在淘宝上找‘智能手表’，记得按价格降序排列。,在淘宝中查找并按价格降序排列‘智能手表’,在淘宝中搜索<搜索内容>按价格从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,嘿YOYO，帮我找到淘宝上关于瑜伽垫的商品，并且按照价格升序排列。,在淘宝中查找关于瑜伽垫的商品并按价格升序排列商品,在淘宝中搜索<搜索内容>按价格从低到高排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,在淘宝中查找户外露营装备，记得按价格从低到高排好。,在淘宝中查找户外露营装备并按价格从低到高排序,在淘宝中搜索<搜索内容>按价格从低到高排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,嘿YOYO，帮我找到淘宝上卖复古相机的店铺，按综合排序。,在淘宝中查找卖复古相机的店铺按综合排序,在淘宝中搜索店铺<搜索内容>按综合排序,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,YOYO，搜索淘宝里的店铺，关键词是智能手表，记得按综合排序给我结果。,在淘宝中搜索店铺，关键词智能手表，按照综合排序显示结果,在淘宝中搜索店铺<搜索内容>按综合排序,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,嘿YOYO，帮我找到淘宝上卖手工皂的店铺，销量高的优先。,在淘宝中查找卖手工皂的店铺并优先显示销量高的店铺,在淘宝中搜索店铺<搜索内容>按销量排序,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,在淘宝中搜索店铺'户外装备专家'，然后按销量排序。,在淘宝中搜索店铺'户外装备专家'并按销量排序,在淘宝中搜索店铺<搜索内容>按销量排序,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""xxx""}]"
购物-搜索,淘宝,嘿YOYO，帮我找到淘宝上卖手工皂的店铺，记得按信用排序哦。,在淘宝中查找卖手工皂的店铺按信用排序,在淘宝中搜索店铺<搜索内容>按信用排序,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""xxx""}]"
