大类,app,query,plan（在xx中做什么）,指令,ground_truth_tool
购物-评价,抖音,在抖音极速版里怎么给我刚收到的手机壳评价并上传图片呀？,在抖音中评价商城手机壳订单并上传图片,在抖音中评价商城<搜索内容>订单并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,抖音,YoYo，我在抖音商城买了个手机壳，现在要给订单评5星，评价内容写“包装完好，手机壳质量很好”，还要上传几张图片，怎么操作呀？,在抖音中给商城手机壳订单评5星，评价内容为包装完好，手机壳质量很好，并上传图片,在抖音中评价商城<搜索内容>订单，星级为<星级>，评价内容为<文本内容>，并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,抖音,在抖音极速版里找到我之前买的小米手机壳的订单，帮我评价为5星，并填写评价内容为“非常满意，物超所值”，然后上传一张商品实物图。,在抖音中查找商城小米手机壳订单，评价为5星，填写评价内容为非常满意，物超所值，并上传一张商品实物图,在抖音中评价商城<搜索内容>订单，星级为<星级>，评价内容为<文本内容>，并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-搜索,抖音极速版,帮我打开抖音极速版，搜索儿童玩具。,在抖音极速版中的商城搜索儿童玩具,在抖音极速版的商城中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,抖音极速版,在抖音极速里面找一下运动鞋。,在抖音极速中的商城查找运动鞋,在抖音极速版的商城中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-打开,抖音极速版,在抖音极速版里打开蓝牙耳机的评论看看。,在抖音极速版中的商城打开蓝牙耳机的评论,在抖音极速版的商城中打开<搜索内容>的评论,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,抖音极速版,帮我打开抖音极速里面运动鞋的评论区。,在抖音极速中的商城打开运动鞋的评论区,在抖音极速版的商城中打开<搜索内容>的评论,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,抖音极速版,帮我打开抖音极速版商城里连衣裙的规格页面。,在抖音极速版中的商城打开连衣裙的规格页面,在抖音极速版的商城中打开<搜索内容>的规格,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,抖音极速版,YoYo，我在极速版抖音搜索了运动鞋，能帮我看看有哪些规格可选吗？,在极速版抖音中的商城查看运动鞋的可选规格,在抖音极速版的商城中打开<搜索内容>的规格,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,抖音极速版,帮我打开抖音极速版商城里的连衣裙搜索页面。,在抖音极速版中的商城打开小米手机的参数页面,在抖音极速版的商城中打开<搜索内容>的参数,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,抖音极速版,在极速版抖音里能搜到无线蓝牙耳机吗？,在极速版抖音中的商城查找无线蓝牙耳机的详细参数,在抖音极速版的商城中打开<搜索内容>的参数,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,抖音极速版,打开抖音极速里面连衣裙的详情页。,在抖音极速中的商城打开连衣裙的详情页,在抖音极速版的商城中打开<搜索内容>的详情,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,抖音极速版,帮我查一下抖音极速版商城里的运动鞋详情。,在抖音极速版中的商城打开运动鞋的详情,在抖音极速版的商城中打开<搜索内容>的详情,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-搜索,抖音极速版,帮我查一下抖音极速版商城里连衣裙送到杭州市西湖区文三路159号要多久？,在抖音极速版中的商城查看连衣裙送达杭州市西湖区文三路159号的时间,在抖音极速版的商城中查看<搜索内容>送达<地址>的时间,"[{""name"": ""search_delivery_time(app, search_info_slot, address_slot)"", ""description"": ""搜索一件商品并根据给出的地址查询该商品送达该地址的预估运送时间""}]"
购物-搜索,抖音极速版,抖音极速里搜索小米电视送到深圳市南山区科技园A座什么时候能到？,在抖音极速中的商城搜索小米电视送达深圳市南山区科技园A座的时间,在抖音极速版的商城中查看<搜索内容>送达<地址>的时间,"[{""name"": ""search_delivery_time(app, search_info_slot, address_slot)"", ""description"": ""搜索一件商品并根据给出的地址查询该商品送达该地址的预估运送时间""}]"
购物-购物车,抖音极速版,帮我把抖音极速里那款无线蓝牙耳机加入购物车。,在抖音极速中的商城把无线蓝牙耳机加入购物车,在抖音极速版的商城中将<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,抖音极速版,在极速版抖音商城中加入购物车儿童防晒衣。,在极速版抖音中的商城把儿童防晒衣加入购物车,在抖音极速版的商城中将<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,抖音极速版,在抖音极速版的商城里帮我把黑色iPhone 13加入购物车。,在抖音极速版中的商城把黑色iPhone 13加入购物车,在抖音极速版的商城中将<规格>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,抖音极速版,我想在抖音短视频商城里加一双42码的运动鞋到购物车里。,在抖音极速版中的商城把一双42码的运动鞋加入购物车,在抖音极速版的商城中将<规格>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,抖音极速版,在抖音极速版的商城里帮我把3件男士短袖衬衫加到购物车里。,在抖音极速版中的商城把3件男士短袖衬衫加入购物车,在抖音极速版的商城中将<数量>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,抖音极速版,我想在抖音短视频商城里加入2个无线蓝牙耳机到购物车。,在抖音极速版中的商城把2个无线蓝牙耳机加入购物车,在抖音极速版的商城中将<数量>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,抖音极速版,在抖音极速版的商城里把黑色双肩背包加入购物车送至北京市朝阳区建国路88号SOHO现代城3号楼1205室。,在抖音极速版中的商城把黑色的送至北京市朝阳区建国路88号SOHO现代城3号楼1205室的双肩背包加入购物车,在抖音极速版的商城中将送至<地址>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,抖音极速版,YoYo，帮我把红色无线蓝牙耳机加入抖音短视频商城的购物车，地址是上海市浦东新区张江镇科苑路88号腾讯大厦一楼收发室。,在抖音极速版中的商城把送到上海市浦东新区张江镇科苑路88号腾讯大厦一楼收发室的红色无线蓝牙耳机加入购物车,在抖音极速版的商城中将送至<地址>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,抖音极速版,帮我把抖音极速里那款无线蓝牙耳机加入购物车，规格是黑色、数量是1个，送到朝阳区建国路88号soho现代城c座1002室。,在抖音极速中的商城把一个送到朝阳区建国路88号soho现代城c座1002室的黑色无线蓝牙耳机加入购物车,在抖音极速版的商城中将送至<地址>的<数量><规格>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
